baseline,num_repaired,num_sample_evaluable,repaired_success_rate,repair_gain_success_rate,scaffold_preservation,editable_validity,anchor_validity,clash_free_rate,mean_clash_count,mean_qed,mean_logp,mean_posebusters_like_pass,mean_contact_fingerprint_similarity,mean_contact_fingerprint_similarity_gain,mean_contact_recovery,mean_contact_recovery_gain,mean_vina_like_proxy,mean_vina_like_gain,mean_anchor_error_reduction,mean_clash_count_reduction,mean_internal_candidate_budget,internal_budget_types,mean_ligand_efficiency_proxy,mean_sa_fallback,source
feedback_classified_editable_contact_policy,19,19,0.8947368421052632,0.21052631578947367,1.0,1.0,1.0,0.8947368421052632,0.10526315789473684,0.3962849946115537,0.7418000000000013,0.8947368421052632,0.8750490060877874,0.0033377784520373624,0.9093121437401598,0.021257627765064843,0.9069138844290012,-0.2153892772273233,0.0,-0.10526315789473684,1.0,['single_policy_output'],0.026936817909588084,3.8584210526315768,repaired_molecule_rdkit_geometry_eval_with_fallback_external_proxies
